C3L.00017	C3L.00102	C3L.00277	C3L.00589	C3L.00598	C3L.00599	C3L.00622	C3L.00625	C3L.00819	C3L.00928	C3L.01031	C3L.01037	C3L.01051	C3L.01124	C3L.01328	C3L.01453	C3L.01598	C3L.01637	C3L.01662	C3L.01687	C3L.01689	C3L.01703	C3L.01971	C3L.02109	C3L.02115	C3L.02116	C3L.02118	C3L.02463	C3L.02604	C3L.02606	C3L.02610	C3L.02613	C3L.02701	C3L.02809	C3L.02890	C3L.02897	C3L.02899	C3L.03123	C3L.03356	C3L.03388	C3L.03628	C3L.03630	C3L.03635	C3L.03639	C3L.03743	C3L.04027	C3L.04072	C3L.04080	C3L.04475	C3L.04479	C3L.04848	C3L.04853	C3N.00198	C3N.00249	C3N.00302	C3N.00436	C3N.00511	C3N.00514	C3N.00516	C3N.00518	C3N.00709	C3N.01165	C3N.01167	C3N.01168	C3N.01375	C3N.01380	C3N.01381	C3N.01383	C3N.01388	C3N.01714	C3N.01715	C3N.01716	C3N.02010	C3N.02573	C3N.02579	C3N.02585	C3N.02589	C3N.02592	C3N.02768	C3N.02940	C3N.02944	C3N.02971	C3N.03000	C3N.03006	C3N.03007	C3N.03039	C3N.03061	C3N.03086	C3N.03173	C3N.03190	C3N.03426	C3N.03430	C3N.03439	C3N.03665	C3N.03666	C3N.03754	C3N.03780	C3N.03839	C3N.03840	C3N.03853	C3N.03884	C3N.04119	C3N.04126	C3N.04282	C3N.04283
NP_004517.2_S139	0.028179873200207	-0.0236203072395421	-0.0187409526885561	-0.0776615674824381	0.0672715982751204	-0.154035336361661	-0.0819421417757056	-0.0910517958804339	0.0466986220081322	-0.00636168875861944	0.0448363410609994	0.0688409745497336	-0.105031341982653	0.00514771095662264	0.0426482640621984	-0.116614505896787	0.0462079607519516	-0.0199211902821622	0.0452926860377379	-0.033623909572536	0.15128423254896	-0.132338149849623	-0.000903065720582202	-0.15413166791281	-0.189142100522792	-0.100759818961211	0.043069871861705	0.0194259182333737	0.188403515417996	0.0556053407567719	0.0962257909586229	0.263655266804682	0.0673479366208228	-0.0286867183126519	-0.0161125666841056	0.00378959664386537	-0.0852259791977698	0.200751540881077	-0.0968999186434103	0.21359705128787	-0.0847658021639725	0.0157785423600684	-0.0349104917579348	0.189386499523629	0.046654932295583	0.0588007953586315	0.191962318955914	-0.0300900308782077	-0.063432478548024	0.0580515003474833	-0.0909029318990421	0.0755436223514815	-0.142926177360101	-0.0636142413047878	0.14620719233284	0.0102418354195569	-0.0110233062050737	-0.0197715706381614	0.0287181891800802	-0.0564804580347376	-0.0286782113692381	0.0819489039344597	0.000668944578662786	0.0697069386480669	-0.0261700319596451	-0.0824454235699711	-0.196740532962414	-0.136817989845366	-0.0986115322103123	-0.0292115818407204	0.146931096554395	0.064147676225181	0.091086008567476	-0.0217658197080779	0.0510535561115269	-0.0069817397809656	-0.150309389284605	-0.0167143105472352	0.222533687950438	0.0477572329629206	-0.0105723899397978	-0.057735239910259	-0.0218500702534642	-0.122930731851141	-0.0644632207394225	0.107940855625699	0.013565702579241	0.0736035209774147	-0.185671999732749	-0.0046590794902236	0.239732739809544	0.145043992775916	-0.0298084950795598	0.0163288450849759	-0.0328935701231086	0.101496029605369	-0.0771031561940473	0.137211842011777	-0.0290946336224884	0.0234862185548207	0.100372538560965	-0.106829872224004	-0.105281264568014	0.0515228615406535	0.106809822580916
NP_004517.2_S41	0.0146564637044331	-0.00704572169618099	0.0372715260591943	-0.00706746809123763	0.0944002155454824	0.0057221524019364	-0.0492566316615819	-0.0047316652781536	0.0257146000572442	-0.00137813517945605	0.0376961480614395	0.0815429917635401	0.0463551708507935	0.00324790341582963	0.05325938593994	-0.0651022585952477	-0.0794800953279976	-0.0146138245382851	0.121507710203524	0.011204277720611	0.159867007753834	-0.0680536952756045	0.0477057405197988	-0.0917866939744126	0.0563148036087633	-0.10561908116138	0.0561406068156418	-0.0141836936911264	0.160142691015893	0.0337044852074576	0.126891122750868	0.219925295311091	0.0152391191065479	0.0183319673248458	-0.0103592051952867	-0.0881425746750391	-0.0828456715529242	0.160125242367646	-0.0393557470242785	0.204214822731294	-0.10048577505476	0.0549590507837599	-0.0150208071036943	0.168949224716852	0.0827296938923766	0.0702985599070012	0.16098459657702	0.0304681293350299	-0.0651661695293694	0.0115000788434513	-0.0780369525785069	0.0451190717361339	-0.159752503168812	-0.0461701259792618	0.168707957026821	-0.110286156480785	-0.00851121175692737	-0.040421317338675	-0.0819168816246512	-0.066573212052408	0.00260490930831489	0.0209969853931117	-0.036711930660328	0.0378928760292305	0.0230501211771603	-0.108482178686547	-0.144490913677813	-0.0786435922948105	-0.0146304854437838	0.00818155574551681	0.121581305746536	-0.00142533987837452	0.0626756532251243	-0.0436854064151049	-0.0585206374514293	0.00712781214799238	-0.16003373196806	0.00947126380311568	0.11478455923675	0.0323574339866411	0.00472873230870738	-0.0335684660609109	0.011310464245805	-0.0780891099848552	-0.0109307501008033	0.0858940441090039	-0.00175405295635708	-0.0168798881524971	-0.115189597297891	-0.0203545893318581	0.176599956090731	0.0755757327753202	0.0252568916996224	-0.0172666631158075	-0.0607730682139426	0.0406536358846557	-0.0336136438562756	0.122596810360189	-0.0225995965624471	0.080653047889633	0.121615822546789	-0.101651280837546	-0.0201639813498075	0.0510290134277084	0.16108236235133
NP_004550.2_S165	0.0689530028456022	-0.140157930212687	0.0700417461885535	-0.181053394600987	0.00672018995543178	0.110300546536958	-0.139321730296756	-0.103276074735766	0.161546407933427	-0.0284630688867582	0.161824349647125	-0.0156758968775547	-0.0105673829976367	-0.0303085419556693	0.024840278430958	-0.0896629149773487	0.0535310745842399	0.17273655256861	0.056873791973841	-0.185893961538787	0.124925088971781	-0.22215506003118	-0.0870140173099597	-0.0446121308574802	-0.0444472226055543	-0.21942217594743	-0.0504677613591519	-0.0583892434333604	0.178296702044672	0.018251501296843	-0.186931588212794	0.141555578920866	0.0820367178561752	0.0843466014736713	-0.0342926214865916	-0.0689653125784532	0.0228996561300917	0.167730442452592	-0.0814069729810126	0.0407836226594567	-0.134551249454737	0.124468919018702	-0.0625541432258783	0.11078149615007	0.0247585295639758	0.0416733604662493	0.115735319164977	-0.011904794149332	-0.0529503548484955	-0.0596190718338309	-0.144296776787074	0.123987521296598	-0.111243260579212	0.0189890205070141	-0.155034228267138	-0.0198997408060324	-0.0370876256512118	-0.132633662974107	-0.11352536086923	0.00287494786438804	-0.0982651919160056	-0.0286878357034098	-0.0425305711573643	0.127085276659327	-0.104530153936878	-0.258506397545706	-0.11745822742403	-0.114978961155766	-0.108279556148666	-0.0137242881170666	0.0679824827258331	-0.118803038139743	0.0802466157464715	-0.0429564337685592	0.000325846245696461	-0.0895587782890779	-0.0717778798481641	0.0502236857889481	0.0507292181233324	-0.0491492073129478	-0.0254670400254393	-0.0617342209830185	-0.00907835580179953	0.0265102682514505	0.0124892085976885	0.11529837853051	0.0319734196770864	0.041688208124873	-0.0544734790302066	0.0242905103785783	0.16236962114927	0.118493044907804	0.0385239271498307	0.0246958502008048	0.0179886473683592	0.0126307132025231	-0.0253157115078925	0.0299763288593989	0.0359631675779205	0.0347712687984689	0.194380650786224	0.00957608091475926	0.0233019246299069	0.066666771709269	0.0948480080764636
NP_004562.2_S41	0.00618587301982017	-0.0236217754567445	0.0519428863092546	-0.0428787120083602	0.00500846796554808	0.0971707747007511	-0.0184236844241482	-0.00970798547781197	0.10005132649194	0.0329796250692952	0.168340687847515	-0.142390595459873	-0.0204157317256148	0.063430407589609	-0.0469759800669122	-0.087679617578737	0.0265996218059057	0.0883643751058103	0.0387048611250601	0.0565715098466198	0.0315578944794482	-0.0426207159500246	0.0685746080841155	-0.072868200698557	0.0787237532154855	-0.0932248722375232	-0.12066692922952	-0.00835897516036619	0.0865259459634803	0.0596868155553563	0.00247609618486218	0.105790934118435	0.129538285041659	-0.0253197871702468	-0.0366465997952633	-0.132734275787768	-0.0302601602309641	0.0688140359335299	-0.0742373784638492	-0.0120835391822039	0.00876081304243653	-0.10374789065852	-0.0111247720958996	0.0863922649700989	-0.0722378328789463	0.0133049745630688	0.0644424952672078	0.0111567230542313	0.068158736207258	-0.0332428603850686	-0.0643816146124729	0.0221555509569785	-0.0439369664760928	0.0166899651689107	-0.0363291909717961	-0.0482875000128397	-0.012886869381441	-0.0628410239795517	-0.0176967548034285	-0.00945431886752278	-0.0821252593742273	0.0124617572154905	0.0274472839645329	0.0413228229711545	-0.0626201815456364	-0.0628267617699862	-0.0271169172290059	-0.00886278098696459	-0.0311468967171521	-0.0155124806504289	0.0737924212157272	0.0673673720001027	0.0624693381277861	0.0433221919219895	-0.0326942985112506	-0.0678612411851968	-0.0145212496426708	-0.0390766167282238	0.0204758417614304	0.107070918873222	-0.0591127817507357	0.017615963693087	0.0289841620906203	-0.0511950690971671	-0.00408541847547384	0.0697832623392184	-0.0100639481101584	0.0995250059034736	-0.0545049172085557	0.0675176593849412	0.11841296135745	0.00909697364682594	-0.0435836102426623	0.102042473775032	-0.0291092225665998	-0.0172554959809744	-0.0995307533070362	-0.00273876895889678	0.0151053492673836	0.0430710900046342	0.0478050665013915	-0.0657313954443131	-0.110746038221889	0.106861950239088	0.0506048935030912
NP_004563.2_S329	0.0944282092059095	0.033754701062286	0.0945528795264524	-0.0108853541666868	0.0440285139677058	-0.0790654448131082	-0.18628508057299	-0.0242234246321743	-0.00874372574149016	-0.000352146239096005	0.0516451615516931	0.112027055954299	0.0288934973604719	-0.0520054231227046	-0.0375052420355733	0.0287819223235827	0.0246732839446724	-0.0433664575459883	-0.0140359202262523	-0.0497528021931271	0.0442178767775055	-0.0195159550906648	0.0459133698969822	-0.0166170761098673	0.120336970769519	-0.0264036616914523	0.0922208841600692	0.0268826916015837	0.0391700332078253	0.0172649178008096	0.0193037164400687	0.0726140537444814	0.0250002412885819	0.0496960544546831	-0.0438632952434257	-0.0600761566479574	-0.0361312931232586	0.0767349202265115	-0.132423986308511	0.0478552255659548	0.0319739949236595	0.0321740393584697	-0.134304420326308	0.192135129232625	0.0289439140942807	-0.0190296012176498	0.0874425312326277	0.068237027029688	0.141448275209845	0.0327479791988618	-0.030605479244679	0.0544493699845075	-0.0574114527041147	-0.0497599923043833	-0.0592429986034159	-0.317898742559239	-0.00590353394100167	-0.153785008908421	-0.232626418236442	0.05962913761503	-0.0934680639480045	-0.0371548105286066	0.0107120782994109	0.0970046817079174	-0.012715379925894	-0.107231321772869	0.1127669708902	0.00533033022640009	-0.0358298540458181	-0.0292308989833225	0.0270988628617818	-0.211594558125354	0.111306252672699	-0.0452233585442473	-0.0365697371248554	-0.0551256557120061	-0.0109531761239697	-0.063988857544105	0.104274717395277	0.114516526654445	-0.034335294614288	-0.0118761592650929	0.0228418588991917	0.0677028806162541	-0.0245610130111623	0.0941329191761867	0.0170427939703577	0.0121215208781626	-0.0264378800745308	-0.0378995943097235	0.112644214926446	0.0819465483332273	0.0318255776324848	0.161896428153849	-0.00599050597892451	0.0383555450281152	0.0229307475746732	0.0860254155876038	0.00965463606409739	0.0625778511917905	0.0532419911115584	-0.0570772346859428	-0.0905377128812332	0.0326400580002367	0.00976870439554996
NP_004584.1_T201	0.117334374764055	0.0522968231466911	0.0860945693534368	-0.0706586453132712	0.0630423967828417	0.136249238816872	-0.190180468134513	-0.0851984431018479	-0.0486577582293893	0.0892979153578608	-0.145595033657786	0.265397384980926	-0.126469093968595	0.0400161323218154	-0.0238716916831502	0.0398097129462476	-0.0605026951731696	-0.0664860720987635	-0.0495104065583658	-0.0202605850116784	0.166225122851431	-0.093482179970558	-0.131226245030061	0.0664180777362881	-0.0433407200110702	-0.098620675100502	0.00228390737489591	0.128756887160487	0.212971669459566	0.0869396189212759	-0.132595607944607	0.143215809017306	0.190334406939224	-0.18276649258246	-0.0766654135218251	0.0314416855604653	0.0528657810941048	0.160341985150277	-0.152885600465678	0.224565261670097	-0.0944203788563244	-0.258266464985527	-0.133652542593729	0.16766811962411	-0.0140081298279593	-0.0691214832714863	0.0643730011596757	-0.0982975325114918	0.0876000066796196	-0.0795715999202629	-0.20229661345945	-0.00489933234164729	-0.140055169584302	-0.0683871908031198	-0.0533885430702533	-0.105837522055173	-0.0781071751285454	0.0188051209879393	0.0170155458248238	0.0395411362584124	0.0172795004157942	-0.0662307231629004	-0.196934337740475	0.0535133530960134	-0.0423735196329583	-0.191003386169011	-0.187704598458106	0.00424392428148341	0.000548074187753909	-0.0198896625637994	0.12127529967931	0.0910553681812634	0.0943100092249493	-0.267118458546561	0.0930573601248256	0.0836725695875717	-0.0138686476056029	0.0373873399715957	0.0523423567779468	-0.0290375649117932	-0.0539149940552052	0.0854025704010731	0.0549243493919423	-0.0577690190859761	-0.124021712096299	0.021580099157416	0.0160054181978788	0.0704905469334107	0.0195651946020048	0.01211441940088	0.14127019486046	0.0814944517664365	-0.0658871672859717	0.104766204497344	0.0556745492128824	0.0241771286735979	-0.158322302078762	-0.0108515535535727	-0.0959849860063263	0.129492042333122	0.0841123131628896	-0.0355937280705028	-0.0544817556250515	0.0665229477136652	0.0516645254578413
NP_004587.1_T131	0.0738730252938982	-0.179929290157156	0.248761813270126	0.00649614391851061	-0.00680635453413084	0.0433048437778351	-0.231209815002576	-0.016267829985688	-0.0776195220478808	-0.0436153658738362	0.0516570574825411	0.0126623286267141	0.0493657525691901	0.0736202390738831	-0.011324531822547	0.0232321493521275	-0.0674334665415054	-0.014394803006829	-0.00130934327657158	0.00049791995745908	0.0121453868100138	0.0289062583682928	-0.0139843702882555	0.00281632978231494	-0.0707942725705547	-0.199045572966497	0.00992484184018091	0.0169818440351089	0.134557185081321	0.0259429615033932	0.00975768532594431	0.0832295532541593	-0.0362254121793956	0.139648185100587	-0.16475810534821	-0.0767579314237175	0.0810747052815511	0.0602318425095105	-0.106448833708558	0.105781730490719	-0.000994625448909175	-0.0608739886594401	0.0775460424425333	0.0478409737252012	-0.0116631489559637	-0.0467214302569315	0.0402884236019009	-0.0527582340674504	0.0889116712892779	-0.00419501544912134	0.00481333031286289	-0.0433365240853935	0.0108715828015862	-0.0291356483308821	0.0394336264928809	-0.108853050780306	0.0617075134904119	0.00961377116135274	0.00396819436033906	0.0428897802001264	-0.00655656760337559	-0.138404910349557	-0.0290256754545333	0.0043110165257877	0.0406540733190571	-0.130527397858566	-0.104966341169659	-0.0237472037624902	0.0574671364564239	0.00612376957418159	0.022553609314697	-0.0487616370303541	0.1496561890865	0.0457875463014012	-0.0390852933654548	0.00589336119916881	-0.0516228259117497	0.053493859768714	0.0198293774474248	-0.0329031282099424	-0.122989667262917	-0.00903569567522657	0.0863490342022163	0.0170455446147912	0.114176034380129	0.0572009313900799	0.0137181817382215	0.0408985472108328	-0.0432880163571597	-0.00739517107266162	0.0792692831214702	0.141565607987362	0.03149352835282	0.0214948347035107	0.0366129776772736	-0.0703758998766909	0.0244206571390187	0.0265272796710313	0.0652886454694432	0.0604155142838429	0.0594461396665523	-0.0661041591526967	0.0635344857544151	0.0799981426225985	0.146559904463064
NP_004595.2_S14	-0.0482588439109793	-0.00386449525557838	-0.183694847926674	0.0045195110317256	-0.106383115893873	-0.383012752533821	0.0801277242814755	0.0628475541019719	0.178795746065814	0.0963875915716097	0.127162144285511	-0.206471947101846	0.130572965507395	0.0538289661803357	0.0895974350441147	-0.0310591674820832	0.223313859795749	0.259572851494566	0.0207093083618615	0.105544447154557	0.1849854148553	-0.0504925511061728	0.0147574157995667	-0.0988558728348055	0.0628722247968917	-0.1650758361698	-0.0899342490862036	0.0845940543366059	-0.0559460292188505	-0.02018794103536	-0.021217800794873	0.111188787174708	0.0545828850093678	-0.100106860866523	-0.249263878988335	-0.070958846007076	-0.0850685607022393	0.212044304174404	-0.119117435681495	0.164140436048052	-0.00749579894269591	0.0280498907807151	-0.342315591874622	0.132935391993699	-0.0428530985305243	0.102463613327218	0.127809287565279	-0.0112409438276282	-0.00856146538698207	0.012679292744419	-0.133080586617462	0.0761678440666018	-0.0857760010318908	-0.091631236799526	-0.316478549669132	0.0996017120306237	0.0949806426845839	-0.122465302672699	-0.00291280663793682	-0.0972020236935135	-0.0403817442661049	0.17186446804024	0.0178428286680231	0.131553774243855	-0.0721338690858087	-0.0988120366484605	0.042968655118382	-0.17946310806484	-0.0788263717527552	-0.0801012606572643	0.117924049055099	0.0845461126893272	0.147926526515033	-0.159125164520661	-0.0500520046041824	-0.409459766937689	-0.126590998812962	-0.0576070265413286	0.0427893480579349	0.0176767161528708	-0.113136686661913	-0.153672542874936	-0.166582755956545	-0.116505772270453	-0.0872256126441529	0.146435798476544	0.0555662742832261	0.0404639531712601	-0.0928520111101228	0.0818282834312444	0.146296859861985	0.055544908416635	0.00779913296847717	0.076300520414719	0.101170496152107	0.0960911045100296	-0.0715006619378302	0.148541658433158	0.0536255149767695	0.0232865668589586	0.135184833378838	-0.0933059172773966	-0.0199582005084133	0.0717545905635653	0.0274589842120793
NP_004629.3_T825	0.111715167980033	-0.0271409968563287	0.182823163462583	-0.0230135522248518	-0.000723825227486994	0.0516639776838458	-0.343941307978097	-0.0237761812491509	0.0304768170074687	-0.0713214810133302	0.0167096629454554	-0.108277181789605	-0.00671661583760535	-0.186931297039014	-0.0414706396711813	-0.00727555722332002	-0.0306450995681062	-0.0722549190285047	-0.145392174965986	-0.0416265117693995	-0.00988262693913182	0.0606895241790226	-0.0990514537180763	0.065975461501336	-0.00260786294137278	-0.0816643362041236	-0.11916207248009	-0.031902859744271	0.0827552462589786	0.0519603928426539	-0.00423500058044299	0.114985068466483	-0.0748003519552645	0.140305196079257	-0.30564076238632	-0.0854821458204166	0.0131622261728721	0.0283122735623524	-0.00218466798741906	0.013126881004677	-0.0691947414379767	0.0951033927548979	0.0702112783580461	0.173406418112367	0.101188117087018	-0.256294036696734	0.0197699365293801	-0.219339379967757	0.131762144655759	0.0622449273041121	0.00130989561036757	-0.168735388123854	-0.0153765009966328	-0.0230403118591469	0.00915660994608811	-0.129875357526963	0.0170560593118115	0.050075858305518	0.0159089094726102	0.0502666606509839	-0.163409252972973	-0.296602878513351	0.0737634023277584	-0.293556084788056	0.0271695590779852	-0.106399416359452	-0.218088807250439	0.0463487241546902	-0.100250399873356	-0.0571651063457238	0.110445291502833	-0.0511571289893714	0.0592488578782756	0.109196820134331	0.0913796350954913	0.0393238255619696	-0.00582745340088629	0.0667034463387493	-0.143282988485703	-0.107167727095068	-0.0756932666217364	0.0675286830519515	0.164299284174492	-0.0481648706259821	0.0632491015849449	0.0862718183671083	-0.0631365788109649	0.0468656661481744	-0.157909588094074	-0.100906841421302	0.126814387094166	0.187812768998931	0.0995889596522138	0.0868910977209119	0.107346126566644	-0.119541589376963	-0.0169021685343382	0.189020108478651	-0.108730962467167	0.0369391343419512	0.00919864849224074	-0.0139983255309693	-0.106072898461762	0.155709962640861	0.218850089898081
NP_004636.1_T122	-0.00108683192819759	0.0724748395453265	0.129556829642701	0.085852907251852	-0.0255810598022326	-0.0181261223996498	-0.0307754336507273	-0.0401233869752288	0.13542298289717	0.0436908795434397	0.00110372851824656	-0.157902204249052	0.00596870881196651	-0.186826707290268	0.0684318486359502	-0.0111503617579513	0.0165076655406904	0.219848647229512	0.122873205909793	0.0875248024257931	0.0170004045058286	-0.0451750224020949	0.106484632374239	-0.0838861408796858	0.0667810506548478	-0.0986449691163852	-0.0360605732896705	-0.0257083053799054	-0.00505462722146132	0.0448477754307614	-0.00126854590225128	0.0817374108879441	-0.0429721746047077	-0.0995766721325701	-0.101929193859443	-0.16155880711362	0.048455359336434	0.0698192707912879	-0.0961660226191483	-0.0732645302110735	-0.148631744605248	-0.0654403462607529	-0.0653403033515838	0.0498037563177101	0.153512016827592	0.0455065714523182	0.0112824081525322	0.0523112546150257	0.0296500497814282	-0.13105954504325	-0.0351535128102664	0.0854206719580162	-0.0607217740382144	-0.1183307650231	0.0391305427680319	-0.0860456689161482	0.00555840146652135	-0.0570100729869061	0.0409160349626091	0.0647167993738317	-0.116870143199584	0.0913066445872508	0.00391682666034786	0.0848693955314921	0.0120675377740596	0.0632111554606802	0.0308103889620745	-0.0742041916311294	0.0616617735378606	0.01367343405539	0.102540362290167	0.0332448719871086	-0.0832586836979042	-0.0466814118124486	-0.0616442312748024	-0.0855110291937986	-0.142240900118624	0.0460068475618345	0.232895017476867	0.0159376294910691	-0.0669500300927351	-0.0190702378718919	0.0816047405461621	0.0101180558580387	0.0176187690545882	-0.00899439508901233	0.00329222593327575	0.0165598362564791	-0.138898238994674	-0.0413993665818339	0.199651674000624	0.092958617993054	-0.0221973918516036	0.0472559913415249	-0.0440220443527597	-0.00691518590708042	-0.08939265720818	0.0374202419828176	0.0935354332692776	0.0354324879287879	0.0918446205442718	-0.045173420836748	-0.025017654582163	0.222612109421163	0.069128325940745
